학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자
B000003299,진월초등학교,초등학교,1993-05-06,공립,본교,운영,광주광역시 남구 진월동 357,광주광역시 남구 광복마을4길 40 . (진월동. 진월초등학교) (진월동),7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2022-10-06,35.12109972,126.8932947,2023-03-22
B000006442,여도초등학교,초등학교,1981-03-02,사립,본교,운영,전라남도 여수시 봉계동 37,전라남도 여수시 상암로 7 (봉계동),8490000,전라남도교육청,8511000,전라남도여수교육지원청,2013-11-29,2022-10-06,34.7841399,127.6943999,2023-03-22
B000006021,전주동북초등학교,초등학교,1971-03-02,공립,본교,운영,전라북도 전주시 덕진구 인후동2가 39-13,전라북도 전주시 덕진구 견훤왕궁로 227 (인후동2가.전주동북초등학교),8320000,전라북도교육청,8331000,전라북도전주교육지원청,2013-11-29,2022-10-06,35.83899099,127.1444129,2023-03-22
B000004262,안현초등학교,초등학교,2010-03-01,공립,본교,운영,경기도 광명시 하안동 864-1,경기도 광명시 도덕공원로 5 (하안동),7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2022-10-06,37.47101395,126.867503,2023-03-22
B000004471,강상초등학교,초등학교,1935-11-02,공립,본교,운영,경기도 양평군 강상면 신화리 242,경기도 양평군 강상면 신화길 86 (강상면.강상초등학교),7530000,경기도교육청,7731000,경기도양평교육지원청,2013-11-29,2022-10-06,37.4739284,127.479829,2023-03-22
B000005185,화천초등학교논미분교장,초등학교,1934-03-28,공립,분교,운영,강원도 화천군 하남면 논미리 275-2,강원도 화천군 하남면 논미1길 153 (하남면. 화천초교논미분교),7800000,강원도교육청,7941000,강원도화천교육지원청,2013-11-29,2022-10-06,38.10924801,127.6688168,2023-03-22
B000002402,서울석계초등학교,초등학교,2005-03-02,공립,본교,운영,서울특별시 성북구 석관동 27-3,서울특별시 성북구 한천로58길 273 (석관동),7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2013-11-29,2022-10-06,37.60881368,127.0697321,2023-03-22
B000002744,대구해안초등학교,초등학교,1926-05-01,공립,본교,운영,대구광역시 동구 부동 643-1,대구광역시 동구 옻골로 50 (부동. 대구해안초등학교),7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2022-10-06,35.89617793,128.6830243,2023-03-22
B000007821,양주초등학교,초등학교,1987-09-01,공립,본교,운영,경상남도 양산시 중부동 422-3,경상남도 양산시 양주3길 40-13 (중부동. 양주초등학교),9010000,경상남도교육청,9151000,경상남도양산교육지원청,2013-11-29,2022-10-06,35.34226959,129.032398,2023-03-22
B000006118,황등초등학교,초등학교,1927-06-05,공립,본교,운영,전라북도 익산시 황등면 황등리 650-1,전라북도 익산시 황등면 황금로 17-6 (황등면.황등초등학교),8320000,전라북도교육청,8351000,전라북도익산교육지원청,2013-11-29,2022-10-06,36.009277,126.9451566,2023-03-22
B000001884,서울진관초등학교,초등학교,2008-09-01,공립,본교,운영,서울특별시 은평구 진관동 8,서울특별시 은평구 진관4로 78-16 (진관동.진관초등학교),7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2022-10-06,37.64543483,126.9292124,2023-03-22
B000003182,선원초등학교,초등학교,1923-04-02,공립,본교,운영,인천광역시 강화군 선원면 냉정리 100,인천광역시 강화군 선원면 강화동로 924 (선원면.선원초등학교),7310000,인천광역시교육청,7351000,인천광역시강화교육지원청,2013-11-29,2022-10-06,37.71504985,126.4799441,2023-03-22
B000006437,성산초등학교,초등학교,2006-03-01,공립,본교,운영,전라남도 여수시 화장동 863,전라남도 여수시 대통1길 13 (화장동.성산초등학교),8490000,전라남도교육청,8511000,전라남도여수교육지원청,2013-11-29,2022-10-06,34.77694732,127.6405096,2023-03-22
B000006467,연도초등학교,초등학교,1940-10-23,공립,본교,운영,전라남도 여수시 남면 연도리 424,전라남도 여수시 남면 연도길 297 . 여남초등학교연도분교장,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2013-11-29,2022-10-06,34.43289488,127.8013758,2023-03-22
B000006401,목포삼학초등학교,초등학교,1977-03-08,공립,본교,운영,전라남도 목포시 산정동 1367,전라남도 목포시 남해로39번길 8 . 목포삼학초등학교 (산정동),8490000,전라남도교육청,8501000,전라남도목포교육지원청,2013-11-29,2022-10-06,34.79100802,126.4008226,2023-03-22
B000001962,서울고척초등학교,초등학교,1967-04-07,공립,본교,운영,서울특별시 구로구 고척동 129-3,서울특별시 구로구 경서로 31 (고척동),7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2022-10-06,37.50094829,126.8569791,2023-03-22
B000006652,득량남초등학교,초등학교,1944-04-01,공립,본교,운영,전라남도 보성군 득량면 해평리 588,전라남도 보성군 득량면 월평1길 50 . 득량남초등학교,8490000,전라남도교육청,8601000,전라남도보성교육지원청,2013-11-29,2022-10-06,34.75200007,127.1864242,2023-03-22
B000006436,웅천초등학교,초등학교,2011-09-01,공립,본교,운영,전라남도 여수시 웅천동 1674,전라남도 여수시 . 웅천중앙로 61(웅천동),8490000,전라남도교육청,8511000,전라남도여수교육지원청,2013-11-29,2022-10-06,34.74995596,127.6743149,2023-03-22
B000003259,운리초등학교,초등학교,2003-03-01,공립,본교,운영,광주광역시 서구 풍암동 950,광주광역시 서구 풍암운리로23번길 5 (풍암동),7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2022-10-06,35.12368494,126.865659,2023-03-22
B000002334,서울청룡초등학교,초등학교,1986-03-01,공립,본교,운영,서울특별시 관악구 봉천동 390-3,서울특별시 관악구 관악로5길 61 (봉천동. 서울청룡초등학교),7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2022-10-06,37.47672527,126.9512057,2023-03-22
B000005307,연수초등학교,초등학교,1994-03-01,공립,본교,운영,충청북도 충주시 연수동 1232,충청북도 충주시 번영대로 181 . 연수초등학교 (연수동),8000000,충청북도교육청,8021000,충청북도충주교육지원청,2013-11-29,2022-10-06,36.98800986,127.9385008,2023-03-22
B000002607,연산초등학교,초등학교,1962-03-09,공립,본교,운영,부산광역시 연제구 연산동 774-1,부산광역시 연제구 월드컵대로 41 (연산동. 연산초등학교),7150000,부산광역시교육청,7191000,부산광역시동래교육지원청,2013-11-29,2022-10-06,35.17826118,129.0841184,2023-03-22
B000006489,순천도사초등학교,초등학교,1929-11-20,공립,본교,운영,전라남도 순천시 교량동 862,전라남도 순천시 순천만길 166 (홍내동),8490000,전라남도교육청,8521000,전라남도순천교육지원청,2013-11-29,2022-10-06,34.9138432,127.5002293,2023-03-22
B000003498,백양초등학교,초등학교,2007-03-01,공립,본교,운영,울산광역시 중구 성안동 463-3,울산광역시 중구 성안8길 10-5 (성안동. 백양초등학교),7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2022-10-06,35.57701205,129.320199,2023-03-22
B000002441,동신초등학교,초등학교,1939-03-30,공립,본교,운영,부산광역시 서구 동대신동3가 315,부산광역시 서구 대영로85번길 81-19 (동대신동3가. 동신초등학교),7150000,부산광역시교육청,7171000,부산광역시서부교육지원청,2013-11-29,2022-10-06,35.11386049,129.0175904,2023-03-22
B000003218,문우초등학교,초등학교,2003-09-01,공립,본교,운영,광주광역시 북구 오치동 1046-1,광주광역시 북구 능안로 7 (오치동. 문우초등학교),7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2013-11-29,2022-10-06,35.1861228,126.9164071,2023-03-22
B000005734,금성초등학교금계분교장,초등학교,1956-04-03,공립,분교,운영,충청남도 금산군 금성면 하신리 240-2,충청남도 금산군 금성면 어필각로 448 (금성면. 금성초등학교 금계분교장),8140000,충청남도교육청,8201000,충청남도금산교육지원청,2013-11-29,2022-10-06,36.16120393,127.4794103,2023-03-22
B000006083,이리중앙초등학교,초등학교,1945-10-19,공립,본교,운영,전라북도 익산시 갈산동 47,전라북도 익산시 인북로 77 . 이리중앙초등학교 (갈산동. 이리중앙초등학교),8320000,전라북도교육청,8351000,전라북도익산교육지원청,2013-11-29,2022-10-06,35.93568016,126.9508726,2023-03-22
B000007926,백전초등학교,초등학교,1921-07-17,공립,본교,운영,경상남도 함양군 백전면 평정리 481,경상남도 함양군 백전면 구산대안로 12-2 (백전면.백전초등학교),9010000,경상남도교육청,9201000,경상남도함양교육지원청,2013-11-29,2022-10-06,35.55282017,127.6349621,2023-03-22
B000004242,대호초등학교,초등학교,2005-03-01,공립,본교,운영,경기도 오산시 궐동 661,경기도 오산시 궐리사로46번길 3 (궐동),7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2022-10-06,37.15912882,127.0578369,2023-03-22
B000003869,희성초등학교,초등학교,1993-04-04,공립,본교,운영,경기도 안양시 동안구 비산동 1101-1,경기도 안양시 동안구 학의로 86 . 희성초등학교 (비산동),7530000,경기도교육청,7569000,경기도안양과천교육지원청,2013-11-29,2022-10-06,37.39836601,126.9487102,2023-03-22
B000003600,두동초등학교,초등학교,1923-09-01,공립,본교,운영,울산광역시 울주군 두동면 구미리 650-1,울산광역시 울주군 두동면 대밀길 29 . 두동초등학교 (두동면),7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2022-10-06,35.6549402,129.201841,2023-03-22
B000006522,송광초등학교,초등학교,1939-04-28,공립,본교,운영,전라남도 순천시 송광면 이읍리 766,전라남도 순천시 송광면 쌍향수길 1169 (송광면. 송광초등학교),8490000,전라남도교육청,8521000,전라남도순천교육지원청,2013-11-29,2022-10-06,34.96121555,127.2669769,2023-03-22
B000002766,대구율원초등학교,초등학교,2009-03-01,공립,본교,운영,대구광역시 동구 율하동 1468,대구광역시 동구 율하동로 55 . 대구율원초등학교 (율하동),7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2022-10-06,35.86480807,128.7007398,2023-03-22
B000002229,서울발산초등학교,초등학교,1979-10-18,공립,본교,운영,서울특별시 강서구 내발산동 408,서울특별시 강서구 강서로45길 113 (내발산동.발산초등학교),7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2022-10-06,37.55026244,126.8309944,2023-03-22
B000003139,인천청라초등학교,초등학교,2010-09-01,공립,본교,운영,인천광역시 서구 청라동 125-6,인천광역시 서구 청라에메랄드로 139 . 인천청라초등학교 (청라동. 인천청라초등학교),7310000,인천광역시교육청,7361000,인천광역시서부교육지원청,2013-11-29,2022-10-06,37.53774888,126.6556967,2023-03-22
B000007884,설천초등학교,초등학교,1924-06-14,공립,본교,운영,경상남도 남해군 설천면 남양리 71,경상남도 남해군 설천면 설천로696번길 11 (설천면),9010000,경상남도교육청,9171000,경상남도남해교육지원청,2013-11-29,2022-10-06,34.92663032,127.9149526,2023-03-22
B000002502,개림초등학교,초등학교,1997-09-01,공립,본교,운영,부산광역시 부산진구 개금동 446-14,부산광역시 부산진구 백양대로320번길 40 (개금동. 개림초등학교),7150000,부산광역시교육청,7181000,부산광역시남부교육지원청,2013-11-29,2022-10-06,35.15633731,129.0161716,2023-03-22
B000004844,천전초등학교,초등학교,1927-04-01,공립,본교,운영,강원도 춘천시 신북읍 율문리 295,강원도 춘천시 신북읍 율문1길 16-9 (신북읍),7800000,강원도교육청,7811000,강원도춘천교육지원청,2013-11-29,2022-10-06,37.92746577,127.7461205,2023-03-22
B000004272,광문초등학교,초등학교,1991-09-01,공립,본교,운영,경기도 광명시 광명동 735,경기도 광명시 덕단이로 29 (광명동. 광문초등학교),7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2022-10-06,37.46688788,126.8516677,2023-03-22
B000002286,서울개일초등학교,초등학교,1987-09-01,공립,본교,운영,서울특별시 강남구 개포동 174,서울특별시 강남구 개포로 401 . 개일초등학교 (개포동.개일초등학교),7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2022-10-06,37.48621414,127.0577406,2023-03-22
B000004020,용천초등학교,초등학교,1944-04-01,공립,본교,운영,경기도 용인시 처인구 이동읍 천리 242-2,경기도 용인시 처인구 이동읍 백옥대로 612 (이동읍. 용천초등학교),7530000,경기도교육청,7751000,경기도용인교육지원청,2013-11-29,2022-10-06,37.19185075,127.2084179,2023-03-22
B000003824,소안초등학교,초등학교,2006-06-01,공립,본교,운영,경기도 부천시 소사본동 409-9,경기도 부천시 소사동로72번길 29 (소사본동. 소안초등학교),7530000,경기도교육청,7581000,경기도부천교육지원청,2013-11-29,2022-10-06,37.47237615,126.804222,2023-03-22
B000008083,가파초등학교,초등학교,1946-11-01,공립,본교,운영,제주특별자치도 서귀포시 대정읍 가파리 464,제주특별자치도 서귀포시 대정읍 가파로67번길 45 (대정읍.가파초등학교),9290000,제주특별자치도교육청,9299000,제주특별자치도서귀포시교육지원청,2013-11-29,2022-10-06,33.16918665,126.2698834,2023-03-22
B000023977,탕정미래초등학교,초등학교,2014-03-01,공립,본교,운영,충청남도 아산시 탕정면 갈산리 483,충청남도 아산시 탕정면 탕정면로 54-15 . 탕정미래초등학교 (탕정면. 미래초등학교),8140000,충청남도교육청,8181000,충청남도아산교육지원청,2013-11-29,2022-10-06,36.79737911,127.0638087,2023-03-22
